"State","Year","mood","right2work","pc_inc_ann","povrate","ccpi","evangelical_pop","nonwhite","valueofagsect","region","budget_surplus_gsp","dem_unified","rep_unified","pctlatinoleg","hs_dem_in_sess","hs_rep_in_sess","hs_ind_in_sess","sen_dem_in_sess","sen_rep_in_sess","sen_ind_in_sess","Task.Force.Agreement","Cooperation.With.Detainers","EVerify.Mandates","Year.English.Declared","English.Declared","Insurance.for.Unauth.Kids","Insurance.for.Unauth.Adults","Food.Assist.for.Immigrant.Kids","Food.Assist.for.Immigrant.Adults","Immigration.Composite.Score"
"Louisiana",2009,37.21900177,1,6.058095455,14.3,214.537,24.1,0.385480791,1334608,1,-8.036375999,0,0,0,51,50,3,22,15,0,1,0,1,1807,0,0,0,1,0,3
"Louisiana",2010,37.07600021,1,6.03708601,21.6,218.056,24.1,0.387478769,1445462,1,-9.115818977,0,0,1,52,50,3,24,15,0,1,0,1,1807,0,0,0,1,0,3
"Louisiana",2011,NA,1,NA,21.1,224.939,24.1,0.393635452,1638121,1,NA,0,0,1,49,52,4,20,18,1,1,0,0,1807,0,0,0,1,0,2
"Louisiana",2012,NA,1,5.511984825,21.1,229.594,24.1,NA,NA,1,-10.02633667,NA,NA,1,45,NA,NA,15,NA,NA,1,0,0,1807,0,0,0,1,0,2
"Louisiana",2013,NA,1,NA,19.2,232.957,24.1,NA,NA,1,-11.20905113,NA,NA,NA,45,NA,NA,15,NA,NA,1,1,0,1807,0,0,0,1,0,3
"Louisiana",2014,NA,1,NA,23.1,236.736,NA,NA,NA,1,-9.899040222,NA,NA,1,44,NA,NA,13,NA,NA,1,1,0,1807,0,0,0,1,0,3
"Louisiana",2015,NA,1,NA,18.6,NA,NA,NA,NA,1,-12.94620705,NA,NA,1,44,NA,NA,13,NA,NA,1,1,0,1807,0,0,0,1,0,3
"Maine",2000,38.12099838,NA,4.129372597,10.1,172.2,3.9000001,0.024262745,295503,4,11.42174721,0,0,NA,81,69,1,19,15,1,1,0,1,NA,1,0,0,1,1,5
"Maine",2001,40.37099838,NA,4.199926376,10.3,177.1,3.9000001,0.027601557,284163,4,4.829891205,0,0,NA,89,61,1,17,17,1,1,0,1,NA,1,0,0,1,1,5
"Maine",2002,41.48400116,NA,4.321310043,13.4,179.9,3.9000001,0.028890263,232926,4,-1.725049376,0,0,NA,81,69,1,18,16,1,1,0,1,NA,1,0,0,1,1,5
"Maine",2003,42.10300064,NA,4.663852692,11.6,184,3.9000001,0.030536454,250314,4,0.50344044,1,0,NA,80,67,4,18,17,0,1,0,1,NA,1,0,0,1,1,5
"Maine",2004,41.63999939,NA,5.220249176,11.6,188.9,3.9000001,0.031590216,276386,4,4.521576405,1,0,NA,80,67,4,18,17,0,1,0,1,NA,1,0,0,1,1,5
"Maine",2005,39.29499817,NA,5.419950485,12.6,195.3,5.1999998,0.032732267,280250,4,6.043931007,1,0,0,76,73,2,19,16,0,1,0,1,NA,1,0,0,1,1,5
"Maine",2006,40.62900162,NA,5.721837044,10.2,201.6,5.1999998,0.033545315,276268,4,7.07950592,1,0,0,76,73,2,19,16,0,1,0,1,NA,1,0,0,1,1,5
"Maine",2007,41.48699951,NA,5.683876038,10.9,207.342,5.1999998,0.045411997,306944,4,5.724217415,1,0,0,89,60,2,18,17,0,1,0,1,NA,1,0,0,1,1,5
"Maine",2008,39.5719986,NA,5.780897617,12,215.303,5.1999998,0.047479749,286861,4,4.934052944,1,0,0,90,59,2,18,17,0,1,0,1,NA,1,0,0,1,1,5
"Maine",2009,38.26800156,NA,6.12508297,11.4,214.537,5.1999998,0.050876848,239713,4,5.119452477,1,0,0,96,54,1,20,15,0,1,0,1,NA,1,0,0,1,1,5
"Maine",2010,37.0929985,NA,6.213737965,12.5,218.056,5.1999998,0.033957839,349122,4,6.188918591,1,0,0,96,54,1,20,15,0,1,0,1,NA,1,0,0,1,1,5
"Maine",2011,NA,NA,NA,13.4,224.939,5.1999998,0.056977734,336062,4,NA,0,1,0,73,77,1,14,20,1,1,0,1,NA,1,0,0,1,1,5
"Maine",2012,NA,NA,5.998810768,12.8,229.594,5.1999998,NA,NA,4,-1.298231244,NA,NA,0,72,NA,NA,14,NA,NA,1,0,1,NA,1,0,0,1,1,5
"Maine",2013,NA,NA,NA,12.3,232.957,5.1999998,NA,NA,4,2.293488026,NA,NA,NA,58,NA,NA,19,NA,NA,1,0,1,NA,1,0,0,1,1,5
"Maine",2014,NA,NA,NA,14.6,236.736,NA,NA,NA,4,-1.777077794,NA,NA,0,89,NA,NA,19,NA,NA,1,0,1,NA,1,0,0,1,1,5
"Maine",2015,NA,NA,NA,12.3,NA,NA,NA,NA,4,3.848060846,NA,NA,0,79,NA,NA,14,NA,NA,1,0,1,NA,1,0,0,1,1,5
"Maryland",2000,38.62900162,NA,3.380922079,7.4,172.2,8.1999998,0.366481483,678503,1,3.5064888,1,0,NA,106,35,0,32,15,0,1,0,1,NA,1,0,0,1,0,4
"Maryland",2001,42.54499817,NA,3.542896271,7.2,177.1,8.1999998,0.373830557,692099,1,-0.981417239,1,0,NA,106,35,0,33,14,0,1,0,1,NA,1,0,0,1,0,4
"Maryland",2002,44.6609993,NA,3.659493923,7.4,179.9,8.1999998,0.37991029,440615,1,-3.665190458,1,0,NA,106,35,0,33,14,0,1,0,1,NA,1,0,0,1,0,4
"Maryland",2003,45.20299911,NA,3.736814976,8.6,184,8.1999998,0.38480565,595985,1,-5.48845005,0,0,NA,98,43,0,33,14,0,1,0,1,NA,1,0,0,1,0,4
"Maryland",2004,46.40499878,NA,4.143238068,9.8,188.9,8.1999998,0.390633315,819608,1,3.341122627,0,0,NA,98,43,0,33,14,0,1,0,1,NA,1,0,0,1,0,4
"Maryland",2005,41.43899918,NA,4.368663311,9.7,195.3,12.8,0.39674443,766452,1,3.203579187,0,0,2,98,43,0,33,14,0,1,0,1,NA,1,0,0,1,0,4
"Maryland",2006,43.20999908,NA,4.654955387,8.4,201.6,12.8,0.402491421,667779,1,1.705630422,0,0,2,98,43,0,33,14,0,1,0,1,NA,1,0,0,1,0,4
"Maryland",2007,45.81600189,NA,4.873931885,8.8,207.342,12.8,0.41929847,646521,1,-3.13748455,1,0,2,104,37,0,33,14,0,1,0,1,NA,1,0,0,1,0,4
"Maryland",2008,45.46500015,NA,5.07394886,8.7,215.303,12.8,0.422822744,724028,1,-5.033856869,1,0,2,104,37,0,33,14,0,1,0,1,NA,1,0,0,1,0,4
"Maryland",2009,48.37799835,NA,5.178821564,9.6,214.537,12.8,0.431663215,643081,1,-6.60747242,1,0,2,104,36,1,33,14,0,1,0,1,NA,1,0,0,1,0,4
"Maryland",2010,46.99300003,NA,5.389987469,10.8,218.056,12.8,0.410974383,614059,1,-2.947635412,1,0,2,104,36,1,33,14,0,1,0,1,NA,1,0,0,1,0,4
"Maryland",2011,NA,NA,NA,9.3,224.939,12.8,0.450973332,768451,1,NA,1,0,1,98,43,0,35,12,0,1,0,1,NA,1,0,0,1,0,4
"Maryland",2012,NA,NA,5.662264824,9.9,229.594,12.8,NA,NA,1,-7.425248146,NA,NA,1,98,NA,NA,35,NA,NA,1,0,1,NA,1,0,0,1,0,4
"Maryland",2013,NA,NA,NA,10.3,232.957,12.8,NA,NA,1,1.664871573,NA,NA,NA,98,NA,NA,35,NA,NA,1,0,1,NA,1,0,0,1,0,4
"Maryland",2014,NA,NA,NA,9.8,236.736,NA,NA,NA,1,0.4258008,NA,NA,3,98,NA,NA,35,NA,NA,1,1,1,NA,1,0,0,1,0,5
"Maryland",2015,NA,NA,NA,9.6,NA,NA,NA,NA,1,1.329079509,NA,NA,3,91,NA,NA,33,NA,NA,1,1,1,NA,1,0,0,1,0,5
"Massachusetts",2000,40.86000061,NA,4.310284138,9.8,172.2,2.7,0.163069621,221831,4,2.05995059,0,0,NA,128,29,1,32,8,0,1,0,1,1975,0,1,0,1,1,5
"Massachusetts",2001,43.72299957,NA,4.577895164,8.9,177.1,2.7,0.169728577,185986,4,-0.673425376,0,0,NA,136,24,0,36,4,0,1,0,1,1975,0,1,0,1,1,5
"Massachusetts",2002,45.95299911,NA,4.125778675,10,179.9,2.7,0.174274981,209796,4,-6.561783791,0,0,NA,136,22,0,32,6,0,1,0,1,1975,0,1,0,1,1,5
"Massachusetts",2003,49.31600189,NA,4.205864429,10.3,184,2.7,0.178394511,222477,4,-2.721068382,0,0,NA,136,23,1,34,6,0,1,0,1,1975,0,1,0,1,0,4
"Massachusetts",2004,47.06999969,NA,5.16793108,9.2,188.9,2.7,0.182281971,249063,4,2.083142519,0,0,NA,136,23,1,34,6,0,1,0,1,1975,0,1,0,1,0,4
"Massachusetts",2005,43.24200058,NA,5.437213421,10.1,195.3,3.8,0.186374888,236891,4,3.522644043,0,0,2,138,21,1,34,6,0,1,0,1,1975,0,1,0,1,0,4
"Massachusetts",2006,43.17300034,NA,5.690429211,12,201.6,3.8,0.190628439,241681,4,3.324645042,0,0,2,138,21,0,34,6,0,1,0,1,1975,0,1,0,1,0,4
"Massachusetts",2007,47.42399979,NA,6.001369476,11.2,207.342,3.8,0.202725843,261441,4,-2.137194395,1,0,2,141,19,0,35,5,0,1,0,1,1975,0,1,0,1,0,4
"Massachusetts",2008,43.93700027,NA,6.403867722,11.3,215.303,3.8,0.20786579,322348,4,3.734200716,1,0,2,140,19,0,35,5,0,1,0,1,1975,0,1,0,1,0,4
"Massachusetts",2009,43.89699936,NA,6.378599644,10.8,214.537,3.8,0.213138312,235272,4,1.723451972,1,0,3,143,16,1,35,5,0,1,0,1,1975,0,1,0,1,0,4
"Massachusetts",2010,41.26499939,NA,6.438705921,10.6,218.056,3.8,0.203637764,241553,4,1.054491282,1,0,3,143,16,1,35,5,0,1,0,1,1975,0,1,0,1,0,4
"Massachusetts",2011,NA,NA,NA,10.6,224.939,3.8,0.231385902,247249,4,NA,1,0,3,128,32,0,36,4,0,1,0,1,1975,0,1,0,1,0,4
"Massachusetts",2012,NA,NA,6.77862978,11.3,229.594,3.8,NA,NA,4,-1.837251067,NA,NA,3,125,NA,NA,36,NA,NA,1,0,1,1975,0,1,0,1,0,4
"Massachusetts",2013,NA,NA,NA,11.9,232.957,3.8,NA,NA,4,-0.40677917,NA,NA,NA,129,NA,NA,36,NA,NA,1,0,1,1975,0,1,0,1,0,4
"Massachusetts",2014,NA,NA,NA,13.6,236.736,NA,NA,NA,4,2.123806715,NA,NA,3,125,NA,NA,35,NA,NA,1,1,1,1975,0,1,0,1,0,5
"Massachusetts",2015,NA,NA,NA,11.5,NA,NA,NA,NA,4,1.297001362,NA,NA,3,125,NA,NA,34,NA,NA,1,1,1,1975,0,1,0,1,0,5
"Michigan",2000,35.97600174,NA,3.967924356,9.9,172.2,11.2,0.19846338,1251232,3,1.384493589,0,1,NA,52,58,0,15,23,0,1,0,1,NA,1,0,0,0,0,3
"Michigan",2001,40.69599915,NA,4.065551281,9.4,177.1,11.2,0.201897845,1213204,3,-4.657762527,0,1,NA,52,58,0,14,22,0,1,0,1,NA,1,0,0,0,0,3
"Michigan",2002,41.94100189,NA,4.082226276,11.6,179.9,11.2,0.203478038,1221815,3,-8.069414139,0,1,NA,52,57,0,15,23,0,1,0,1,NA,1,0,0,0,0,3
"Michigan",2003,44.91699982,NA,4.283397198,11.4,184,11.2,0.20490244,1483166,3,-4.018223763,0,0,NA,47,63,0,16,22,0,1,0,1,NA,1,0,0,1,0,4
"Michigan",2004,43.16600037,NA,4.462914467,13.3,188.9,11.2,0.206096634,2006334,3,-3.753194809,0,0,NA,47,63,0,16,22,0,1,0,1,NA,1,0,0,1,0,4
"Michigan",2005,38.36899948,NA,4.548269749,12,195.3,13.3,0.207423851,2035104,3,-0.265589654,0,0,1.399999976,52,58,0,16,22,0,1,0,1,NA,1,0,0,1,0,4
"Michigan",2006,40.67599869,NA,4.589836597,13.3,201.6,13.3,0.208739087,2165296,3,-2.094880581,0,0,1.399999976,50,58,0,16,22,0,1,0,1,NA,1,0,0,1,0,4
"Michigan",2007,44.30199814,NA,4.758426666,10.8,207.342,13.3,0.224290699,2267639,3,-0.56026566,0,0,2,58,52,0,17,21,0,1,0,1,NA,1,0,0,1,0,4
"Michigan",2008,42.04700089,NA,4.940110207,13,215.303,13.3,0.225183338,3012215,3,-1.047677398,0,0,2,58,52,0,17,21,0,1,0,1,NA,1,0,0,1,0,4
"Michigan",2009,43.35300064,NA,4.988650322,14,214.537,13.3,0.226107791,2310818,3,-1.96674335,0,0,2,67,43,0,16,21,0,1,0,1,NA,1,0,0,1,0,4
"Michigan",2010,40.97299957,NA,5.332242012,15.5,218.056,13.3,0.238120109,2951279,3,3.005646467,0,0,2,66,43,0,16,22,0,1,0,1,NA,1,0,0,1,0,4
"Michigan",2011,NA,NA,NA,15,224.939,13.3,0.236511856,4332700,3,NA,0,1,1,47,63,0,12,26,0,1,0,1,NA,1,0,0,1,0,4
"Michigan",2012,NA,NA,5.361255169,13.7,229.594,13.3,NA,NA,3,2.294921398,NA,NA,1,46,NA,NA,12,NA,NA,1,0,0,NA,1,0,0,1,0,3
"Michigan",2013,NA,NA,NA,14.5,232.957,13.3,NA,NA,3,1.522430182,NA,NA,NA,51,NA,NA,11,NA,NA,1,0,0,NA,1,0,0,1,0,3
"Michigan",2014,NA,NA,NA,14.8,236.736,NA,NA,NA,3,-1.749056697,NA,NA,3,51,NA,NA,12,NA,NA,1,0,0,NA,1,0,0,1,0,3
"Michigan",2015,NA,NA,NA,12.8,NA,NA,NA,NA,3,1.360100627,NA,NA,3,47,NA,NA,12,NA,NA,1,0,0,NA,1,0,0,1,0,3
"Minnesota",2000,36.61199951,NA,4.250641346,5.7,172.2,37,0.104050621,3120737,3,-0.016676608,0,0,NA,63,70,1,41,25,1,1,0,1,NA,1,0,0,0,1,4
"Minnesota",2001,39.89400101,NA,4.365075588,7.4,177.1,37,0.110437773,2715025,3,-1.063597322,0,0,NA,65,69,0,39,26,2,1,0,1,NA,1,0,0,0,1,4
"Minnesota",2002,40.45700073,NA,4.36538744,6.5,179.9,37,0.113772176,2503326,3,-7.705971241,0,0,NA,64,70,0,37,27,1,1,0,1,NA,1,0,0,0,1,4
"Minnesota",2003,42.72700119,NA,4.565580368,7.4,184,37,0.116854765,3423793,3,-10.67845535,0,0,NA,52,82,0,35,31,1,1,0,1,NA,1,0,0,1,1,5
"Minnesota",2004,41.58800125,NA,4.759907246,7,188.9,37,0.11966227,4602929,3,-2.428381681,0,0,NA,53,81,0,35,31,1,1,0,1,NA,1,0,0,1,1,5
"Minnesota",2005,37.64500046,NA,5.037508011,8.1,195.3,14.6,0.122417822,5229857,3,-1.941131353,0,0,0.5,66,68,0,35,31,1,1,0,1,NA,1,0,0,1,1,5
"Minnesota",2006,39.27199936,NA,5.350197315,8.2,201.6,14.6,0.12532647,4764297,3,1.851660013,0,0,0.5,66,68,0,35,31,1,1,0,1,NA,1,0,0,1,1,5
"Minnesota",2007,42.36199951,NA,5.466345787,9.3,207.342,14.6,0.142713562,4862623,3,1.163141131,0,0,1,85,49,0,44,23,0,1,0,1,NA,1,0,0,1,1,5
"Minnesota",2008,40.35400009,NA,5.656943798,9.9,215.303,14.6,0.145949543,7864551,3,-2.168657541,0,0,1,85,48,1,45,22,0,0,0,0,NA,1,0,0,1,1,3
"Minnesota",2009,39.76699829,NA,5.499284267,11.1,214.537,14.6,0.151547581,5354241,3,-9.713126183,0,0,1,87,47,0,46,21,0,0,0,0,NA,1,0,0,1,1,3
"Minnesota",2010,39.12200165,NA,5.924376488,10.5,218.056,14.6,0.114021704,6918289,3,-0.664043844,0,0,1,87,47,0,46,21,0,0,0,0,NA,1,0,0,1,1,3
"Minnesota",2011,NA,NA,NA,10,224.939,14.6,0.165673912,8007307,3,NA,0,0,1,62,72,0,30,37,0,0,0,0,NA,1,0,0,1,1,3
"Minnesota",2012,NA,NA,6.348790646,10,229.594,14.6,NA,NA,3,2.562921524,NA,NA,1,62,NA,NA,30,NA,NA,1,0,0,NA,1,0,0,1,1,4
"Minnesota",2013,NA,NA,NA,12,232.957,14.6,NA,NA,3,2.441984177,NA,NA,NA,73,NA,NA,39,NA,NA,1,0,0,NA,1,0,0,1,1,4
"Minnesota",2014,NA,NA,NA,8.3,236.736,NA,NA,NA,3,0.915426552,NA,NA,2,73,NA,NA,39,NA,NA,1,1,0,NA,1,0,0,1,1,5
"Minnesota",2015,NA,NA,NA,7.8,NA,NA,NA,NA,3,8.330292702,NA,NA,2,62,NA,NA,39,NA,NA,1,1,0,NA,1,0,0,1,1,5
"Mississippi",2000,38.20600128,1,3.382922411,14.9,172.2,40.200001,0.387326539,1327453,1,-6.267922401,1,0,NA,86,33,3,34,18,0,1,0,1,1987,0,0,0,0,0,2
"Mississippi",2001,39.0530014,1,3.617278576,19.3,177.1,40.200001,0.389755338,2255125,1,-4.300452232,1,0,NA,86,33,3,34,18,0,1,0,1,1987,0,0,0,0,0,2
"Mississippi",2002,40.65100098,1,3.863168955,18.4,179.9,40.200001,0.391183347,1169960,1,-6.040574074,1,0,NA,86,33,3,34,18,0,1,0,1,1987,0,0,0,0,0,2
